sample_accession	run_accession	submission_accession	assembly_software	library_selection	serotype	environment_feature	last_updated	submitted_galaxy	germline	culture_collection	submission_tool	sra_bytes	collected_by	submitted_ftp	isolate	fastq_bytes	instrument_platform	variety	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	tissue_lib	environmental_sample	sex	submitted_md5	checklist	fastq_galaxy	specimen_voucher	submitted_bytes	taxonomic_identity_marker	country	sample_description	experiment_title	sra_galaxy	fastq_md5	secondary_study_accession	read_count	study_title	bio_material	host_body_site	assembly_quality	sample_capture_status	sample_title	host_genotype	host_phenotype	cultivar	instrument_model	target_gene	nominal_sdev	environment_material	host_tax_id	sample_material	sra_md5	cell_type	fastq_ftp	broker_name	sub_strain	base_count	library_strategy	serovar	investigation_type	location	library_source	sra_ftp	library_layout	experimental_factor	environment_biome	dev_stage	binning_software	sample_collection	nominal_length	completeness_score	lon	fastq_aspera	host_sex	sample_alias	mating_type	sub_species	contamination_score	run_alias	depth	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	altitude	accession	secondary_sample_accession	sampling_platform	taxonomic_classification	protocol_label	elevation	salinity	sequencing_method	first_public	study_alias	ph	tissue_type	isolation_source	metadata_reviewed	study_setting	amr_study
SAMN18874730	SRR26412302	SRA1734047	NA	RANDOM	NA	NA	2023-10-30	NA	NA	NA	NA	70843677	Walter Reed Army Medical Center	NA	NA	55400078;55372086	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR264/002/SRR26412302.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/002/SRR26412302/SRR26412302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/002/SRR26412302/SRR26412302_2.fastq.gz	NA	NA	NA	USA: District of Columbia	NA	NextSeq 550 sequencing: Illumina Short Read WGS of Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/srr/SRR264/002/SRR26412302.lite	0691b3fb8228a739aea268214f334b5b;180d98f01ab690ef2b631fe299f135d6	SRP466857	890165.0	Klebsiella pneumoniae Genome sequencing and assembly	NA	NA	NA	NA	Pathogen: clinical or host-associated sample from Klebsiella pneumoniae	NA	NA	NA	NextSeq 550	NA	NA	NA	9606	NA	11d16567667d2c310ea531e0691c715e	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/002/SRR26412302/SRR26412302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR264/002/SRR26412302/SRR26412302_2.fastq.gz	NA	NA	267997012.0	WGS	NA	NA	38.97 N 77.03 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR264/002/SRR26412302.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	-77.03	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/002/SRR26412302/SRR26412302_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR264/002/SRR26412302/SRR26412302_2.fastq.gz	NA	MRSN401050	NA	NA	NA	MRSN401050_S181_R1_001.fastq.bz2	NA	NA	2016-06-02	MRSN401050	NA	SUB13897862	NA	NA	NA	Homo sapiens	MRSN401050	2023-10-19	38.97	MRSN401050	SRX22117544	Klebsiella pneumoniae	NA	573.0	PRJNA717739	NA	NA	NA	SRR26412302	SRS19181666	NA	NA	NA	NA	NA	NA	2023-10-19	PRJNA717739		NA	Fluid	False	hospital	mixed
SAMEA113939780	ERR11632678	ERA24629219	NA	RANDOM	NA	NA	2023-06-29	ftp.sra.ebi.ac.uk/vol1/run/ERR116/ERR11632678/KP_SEN_SCH_ALE_1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR116/ERR11632678/KP_SEN_SCH_ALE_1_R2.fastq.gz	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR116/ERR11632678/KP_SEN_SCH_ALE_1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR116/ERR11632678/KP_SEN_SCH_ALE_1_R2.fastq.gz	NA	464655519;473319803	ILLUMINA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/run/ERR116/ERR11632678/KP_SEN_SCH_ALE_1_R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR116/ERR11632678/KP_SEN_SCH_ALE_1_R2.fastq.gz	NA	NA	NA	NA	f1c8929f42ade0fea6946ca8f5999b1d;353d105a12b4113e365c99245c6a248d	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR116/078/ERR11632678/ERR11632678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR116/078/ERR11632678/ERR11632678_2.fastq.gz	NA	451092498;459732161	NA	Hungary	NA	NextSeq 500 sequencing: Raw reads: KP_SEN_SCH_ALE_1	NA	1376d92c98bb2a455918f2f8a229d9df;71473df25b5aa6c36537ffa6e1017164	ERP148363	9861380.0	Antibiotics of the future are prone to resistance in Gram-negative pathogens	NA	NA	NA	NA	KP_SEN_SCH_ALE_1	NA	NA	NA	NextSeq 500	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/ERR116/078/ERR11632678/ERR11632678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR116/078/ERR11632678/ERR11632678_2.fastq.gz	NA	NA	1377176179.0	WGS	NA	NA	NA	GENOMIC	NA	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR116/078/ERR11632678/ERR11632678_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR116/078/ERR11632678/ERR11632678_2.fastq.gz	NA	KP_SEN_SCH_ALE_1	NA	NA	NA	webin-reads-KP_SEN_SCH_ALE_1	NA	NA	2022	webin-reads-KP_SEN_SCH_ALE_1	NA	HUN-REN Biological Research Centre;Szeged;ELKH BRC	NA	NA	NA		NA	2023-06-29	NA	ATCC 10031 (PCI 602)	ERX11034791	Klebsiella pneumoniae	NA	573.0	PRJEB63210	FASTQ;FASTQ	NA	NA	ERR11632678	ERS15934035	NA	NA	NA	NA	NA	NA	2023-06-29	1f3099d3-0122-4e5b-b067-9273c1bc7482		NA		False		
SAMN39950642	SRR27977102	SRA1802887	NA	PCR	NA	NA	2024-02-19	NA	NA	NA	NA	167265018	RIVM	NA	NA	129213296;129078665	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR279/002/SRR27977102/SRR27977102.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/002/SRR27977102/SRR27977102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/002/SRR27977102/SRR27977102_2.fastq.gz	NA	NA	NA	Netherlands	NA	NextSeq 500 sequencing: RIVM_C059189	ftp.sra.ebi.ac.uk/vol1/srr/SRR279/002/SRR27977102/SRR27977102.lite	2aa8352b5aa8a1efbb5daca6d38b0ed7;0fef7a03070a9806a924f1f4550b4ee0	SRP489858	2148101.0	Genomic surveillance of multidrug-resistant organisms based on long-read sequencing	NA	NA	NA	NA	Pathogen: clinical or host-associated sample from Klebsiella pneumoniae	NA	NA	NA	NextSeq 500	NA	NA	NA	9606	NA	426fb65bb56850692f17bccd8521faca	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/002/SRR27977102/SRR27977102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/002/SRR27977102/SRR27977102_2.fastq.gz	NA	NA	648726502.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR279/002/SRR27977102/SRR27977102.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR279/002/SRR27977102/SRR27977102_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR279/002/SRR27977102/SRR27977102_2.fastq.gz	NA	RIVM_C059189	NA	NA	NA	RIVM_C059189_R1.fastq.gz	NA	NA	2023-07-05	RIVM_C059189	NA	SUB14223768	NA	NA	NA	Homo sapiens	RIVM_C059189	2024-02-18	NA	RIVM_C059189	SRX23630664	Klebsiella pneumoniae	NA	573.0	PRJNA1076808	NA	NA	NA	SRR27977102	SRS20469228	NA	NA	NA	NA	NA	NA	2024-02-18	PRJNA1076808		NA		False	hospital	amr
SAMD00646227	DRR505017	DRA017156	NA	size fractionation	NA	NA	2023-10-28	NA	NA	NA	NA	1669416732	Sapporo	NA	SMKP10388	1000871214;995796673	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/drr/DRR505/DRR505017.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/DRR505/DRR505017/DRR505017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR505/DRR505017/DRR505017_2.fastq.gz	NA	NA	NA	Japan:Sapporo	NA	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00646227	ftp.sra.ebi.ac.uk/vol1/drr/DRR505/DRR505017.lite	0c53f751d78c943d6d4219ec04419bca;5cc9a277eb59cd17eaf497d4f8b0372c	DRP010624	17581317.0	Serial passage experiment in Klebsiella pneumoniae clinical isolates	NA	NA	NA	NA	SMKP10388_serum_day20	NA	NA	NA	Illumina NovaSeq 6000	NA	NA	NA	9606	NA	0c46cb69471241f98941dd3e7c68b1d8	NA	ftp.sra.ebi.ac.uk/vol1/fastq/DRR505/DRR505017/DRR505017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR505/DRR505017/DRR505017_2.fastq.gz	NA	NA	5274395100.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR505/DRR505017.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR505/DRR505017/DRR505017_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR505/DRR505017/DRR505017_2.fastq.gz	NA	SAMD00646227	NA	NA	NA	DRR505017	NA	NA	2022	DRX489009	NA	HOKUDAI	NA	NA	NA	Homo sapiens	SMKP10388_serum_day20	2023-10-08	NA	NA	DRX489009	Klebsiella pneumoniae	NA	573.0	PRJDB16680	NA	NA	NA	DRR505017	DRS335253	NA	NA	NA	NA	NA	NA	2023-10-08	DRP010624		NA	urine	False	hospital	
SAMN41914969	SRR29534088	SRA1907659	NA	RANDOM	NA	NA	2024-06-26	NA	NA	NA	NA	164985663	SC	NA	NA	95492290;111584733	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR295/088/SRR29534088/SRR29534088	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/088/SRR29534088/SRR29534088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/088/SRR29534088/SRR29534088_2.fastq.gz	NA	NA	NA	USA:SC	NA	Illumina MiSeq sequencing: Bacterial isolates recovered from wastewater for the GenomeTrakr Diverse Pathogen Project.	ftp.sra.ebi.ac.uk/vol1/srr/SRR295/088/SRR29534088/SRR29534088	3acfe0bd2030001d1352cbef89d884f0;b9c7bad5d8b242d068434f94d0fbf18c	SRP430320	642111.0	SC PHL pathogens isolated from wastewater samples that are not routine GenomeTrakr enteric or ESKAPE organisms.	NA	NA	NA	NA	GenomeTrakr_Bacterial isolate from wastewater	NA	NA	NA	Illumina MiSeq	NA	NA	NA	NA	NA	8d6c73445d3daf18315190989bf91b8f	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/088/SRR29534088/SRR29534088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR295/088/SRR29534088/SRR29534088_2.fastq.gz	NA	NA	279309458.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR295/088/SRR29534088/SRR29534088	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR295/088/SRR29534088/SRR29534088_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR295/088/SRR29534088/SRR29534088_2.fastq.gz	NA	GT24-0401	NA	NA	NA	GT24-0401-SC-M05253-240605_S14_L001_R1_001.fastq.gz	NA	NA	2024-05-12	GT24-0401	NA	SUB14548253	NA	NA	NA	wastewater	GT24-0401	2024-06-26	NA	GT24-0401	SRX25042026	Klebsiella quasipneumoniae	NA	1463165.0	PRJNA949653	NA	NA	NA	SRR29534088	SRS21739499	NA	NA	NA	NA	NA	NA	2024-06-26	PRJNA949653		NA	wastewater	False	hospital	surveillance
SAMN39950624	SRR27977121	SRA1802887	NA	PCR	NA	NA	2024-02-19	NA	NA	NA	NA	190664060	RIVM	NA	NA	147769000;147647139	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR279/021/SRR27977121/SRR27977121.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/021/SRR27977121/SRR27977121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/021/SRR27977121/SRR27977121_2.fastq.gz	NA	NA	NA	Netherlands	NA	NextSeq 500 sequencing: RIVM_C055763	ftp.sra.ebi.ac.uk/vol1/srr/SRR279/021/SRR27977121/SRR27977121.lite	80b1f23df493d67cfb628dac4fcfa965;36915508e2e198a38a8c1a99610d3e5a	SRP489858	2449153.0	Genomic surveillance of multidrug-resistant organisms based on long-read sequencing	NA	NA	NA	NA	Pathogen: clinical or host-associated sample from Klebsiella pneumoniae	NA	NA	NA	NextSeq 500	NA	NA	NA	9606	NA	9efc68293e441b99b7213f067375f523	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/021/SRR27977121/SRR27977121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR279/021/SRR27977121/SRR27977121_2.fastq.gz	NA	NA	739644206.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR279/021/SRR27977121/SRR27977121.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR279/021/SRR27977121/SRR27977121_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR279/021/SRR27977121/SRR27977121_2.fastq.gz	NA	RIVM_C055763	NA	NA	NA	RIVM_C055763_R1.fastq.gz	NA	NA	2023-06-28	RIVM_C055763	NA	SUB14223768	NA	NA	NA	Homo sapiens	RIVM_C055763	2024-02-18	NA	RIVM_C055763	SRX23630645	Klebsiella pneumoniae	NA	573.0	PRJNA1076808	NA	NA	NA	SRR27977121	SRS20469590	NA	NA	NA	NA	NA	NA	2024-02-18	PRJNA1076808		NA		False	hospital	amr
SAMD00112460	DRR124941	DRA006570	NA	RANDOM	NA	NA	2024-03-01	NA	NA	NA	NA	66416693	NA	NA	NA	47543340;39611864	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/drr/DRR124/DRR124941/DRR124941.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/DRR124/DRR124941/DRR124941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR124/DRR124941/DRR124941_2.fastq.gz	NA	NA	NA	Viet Nam:Hanoi	NA	Illumina MiSeq paired end sequencing: Illumina MiSeq paired end sequencing of SAMD00112460	ftp.sra.ebi.ac.uk/vol1/drr/DRR124/DRR124941/DRR124941.lite	873a9488db3f5d3081ad7f6b28cc8631;554e125db442de464f84d0b4100363de	DRP004495	564913.0	AMED CRE Consortium: Carbapenem-resistant Enterobacteriaceae in Vietnam	NA	NA	NA	NA	whole genome sequence of 50-KP-57642-S18	NA	NA	NA	Illumina MiSeq	NA	100	NA	9606	NA	1316ae7adf3c83b41096db9ca69df181	NA	ftp.sra.ebi.ac.uk/vol1/fastq/DRR124/DRR124941/DRR124941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR124/DRR124941/DRR124941_2.fastq.gz	NA	NA	240698085.0	WGS	NA	NA	21.0277 N 105.8341 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR124/DRR124941/DRR124941.lite	PAIRED	NA	NA	NA	NA	NA	500	NA	105.8341	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR124/DRR124941/DRR124941_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR124/DRR124941/DRR124941_2.fastq.gz	NA	SAMD00112460	NA	NA	NA	DRR124941	NA	NA	2014	DRX117744	NA	NCGM	NA	NA	NA	Homo sapiens	50-KP-57642-S18	2024-03-01	21.0277	50-KP-57642	DRX117744	Klebsiella pneumoniae	NA	573.0	PRJDB6407	NA	NA	NA	DRR124941	DRS365677	NA	NA	NA	NA	NA	NA	2024-03-01	DRP004495		NA		False	hospital	amr
SAMN30733356	SRR21534218	SRA1495877	NA	RANDOM PCR	NA	NA	2023-09-24	NA	NA	NA	NA	251317943	liyi_pumch	NA	Q3	181421256;181881369	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR215/018/SRR21534218.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/018/SRR21534218/SRR21534218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/018/SRR21534218/SRR21534218_2.fastq.gz	NA	NA	NA	China	NA	Illumina Genome Analyzer IIx sequencing: WGS of Q3	ftp.sra.ebi.ac.uk/vol1/srr/SRR215/018/SRR21534218.lite	9a203a9826b7c4f367e77f0c6f8108ca;110a74d8dd9388b58a8c610e155d9037	SRP396771	3303350.0	103 clinical isolates of K. oxytoca complex	NA	NA	NA	NA	Pathogen: clinical or host-associated sample from Klebsiella oxytoca	NA	NA	NA	Illumina Genome Analyzer IIx	NA	NA	NA	9606	NA	a1d812fd2800fae1705bef313f2e196f	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/018/SRR21534218/SRR21534218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/018/SRR21534218/SRR21534218_2.fastq.gz	NA	NA	990527008.0	WGS	NA	NA	39.56 N 116.117 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR215/018/SRR21534218.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	116.117	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR215/018/SRR21534218/SRR21534218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR215/018/SRR21534218/SRR21534218_2.fastq.gz	NA	Q3	NA	NA	NA	Q3_1.fastq.gz	NA	NA	2021-02-25	Koxy098	NA	SUB12015020	NA	NA	NA	Homo sapiens	Koxy098	2023-09-24	39.56	NA	SRX17536528	Klebsiella oxytoca	NA	571.0	PRJNA878595	NA	NA	NA	SRR21534218	SRS15084957	NA	NA	NA	NA	NA	NA	2023-09-24	PRJNA878595		NA	Humanbody	False	hospital	surveillance
SAMN30733324	SRR21534181	SRA1495877	NA	RANDOM PCR	NA	NA	2023-09-24	NA	NA	NA	NA	244767027	liyi_pumch	NA	K69	175989039;176316694	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR215/081/SRR21534181.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/081/SRR21534181/SRR21534181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/081/SRR21534181/SRR21534181_2.fastq.gz	NA	NA	NA	China	NA	Illumina Genome Analyzer IIx sequencing: WGS of K69	ftp.sra.ebi.ac.uk/vol1/srr/SRR215/081/SRR21534181.lite	e1f28a67134279f4c1e9889a452781cf;317bc15ba7195b94d9560b914e01f29d	SRP396771	3217433.0	103 clinical isolates of K. oxytoca complex	NA	NA	NA	NA	Pathogen: clinical or host-associated sample from Klebsiella oxytoca	NA	NA	NA	Illumina Genome Analyzer IIx	NA	NA	NA	9606	NA	930e0e5f6bc5365082afdcbf7aa21466	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/081/SRR21534181/SRR21534181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR215/081/SRR21534181/SRR21534181_2.fastq.gz	NA	NA	964808526.0	WGS	NA	NA	39.56 N 116.85 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR215/081/SRR21534181.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	116.85	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR215/081/SRR21534181/SRR21534181_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR215/081/SRR21534181/SRR21534181_2.fastq.gz	NA	K69	NA	NA	NA	K69_1.fastq.gz	NA	NA	2021-07-15	Koxy066	NA	SUB12015020	NA	NA	NA	Homo sapiens	Koxy066	2023-09-24	39.56	NA	SRX17536564	Klebsiella oxytoca	NA	571.0	PRJNA878595	NA	NA	NA	SRR21534181	SRS15084993	NA	NA	NA	NA	NA	NA	2023-09-24	PRJNA878595		NA	Humanbody	False	hospital	surveillance
SAMN38330142	SRR26887731	SRA1754059	NA	RANDOM	NA	NA	2023-11-23	NA	NA	NA	NA	171032916	Not collected	NA	C0650	124068618;123916158	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR268/031/SRR26887731/SRR26887731.lite	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/031/SRR26887731/SRR26887731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/031/SRR26887731/SRR26887731_2.fastq.gz	NA	NA	NA	Canada: Hamilton, Ontario	NA	Illumina HiSeq 1500 sequencing: WGS of Klebsiella pneumoniae: Whole organism	ftp.sra.ebi.ac.uk/vol1/srr/SRR268/031/SRR26887731/SRR26887731.lite	5ce158ef13d152db6d57186355492e2d;385a69e60da267d0559a99bb496d85f9	SRP192632	1330379.0	Genome sequencing of Clinical Pathogens in Hamilton, Ontario	NA	NA	NA	NA	NA	NA	NA	NA	Illumina HiSeq 1500	NA	NA	NA	9606	NA	b6f66f4ce1a573b60c14c9a292966b96	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/031/SRR26887731/SRR26887731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/031/SRR26887731/SRR26887731_2.fastq.gz	NA	NA	667850258.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR268/031/SRR26887731/SRR26887731.lite	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR268/031/SRR26887731/SRR26887731_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR268/031/SRR26887731/SRR26887731_2.fastq.gz	NA	C0650	NA	NA	NA	C0650_Klebsiella_pneumoniae_R1.fastq.gz	NA	NA	2016	C0650	NA	SUB13983334	NA	NA	NA	Homo sapiens	C0650	2023-11-23	NA	Not applicable	SRX22581823	Klebsiella pneumoniae	NA	573.0	PRJNA532924	NA	NA	NA	SRR26887731	SRS19589035	NA	NA	NA	NA	NA	NA	2023-11-23	PRJNA532924		NA		False	hospital	
SAMN35645252	SRR24837737	SRA1649936	NA	RANDOM	NA	NA	2023-06-29	NA	NA	NA	NA	144605916	SC	NA	NA	104717935;104943301	ILLUMINA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/srr/SRR248/037/SRR24837737	NA	NA	NA	NA	NA	NA	NA	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR248/037/SRR24837737/SRR24837737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR248/037/SRR24837737/SRR24837737_2.fastq.gz	NA	NA	NA	USA:SC	NA	Illumina MiSeq sequencing: Bacterial isolates recovered from wastewater for the GenomeTrakr Diverse Pathogen Project.	ftp.sra.ebi.ac.uk/vol1/srr/SRR248/037/SRR24837737	216e74f6d1cf3cbcc33377255101d98a;cd4ece9d2dcd93e216dd12b1ebba99cd	SRP430320	1170612.0	SC PHL pathogens isolated from wastewater samples that are not routine GenomeTrakr enteric or ESKAPE organisms.	NA	NA	NA	NA	GenomeTrakr_Bacterial isolate from wastewater	NA	NA	NA	Illumina MiSeq	NA	NA	NA	NA	NA	6f4cd1dca99dacbeda4fd8b7f7367353	NA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR248/037/SRR24837737/SRR24837737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR248/037/SRR24837737/SRR24837737_2.fastq.gz	NA	NA	557061943.0	WGS	NA	NA	NA	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR248/037/SRR24837737	PAIRED	NA	NA	NA	NA	NA	NA	NA	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR248/037/SRR24837737/SRR24837737_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR248/037/SRR24837737/SRR24837737_2.fastq.gz	NA	GT23-0396	NA	NA	NA	GT23-0396-SC-M05253-230516_S1_L001_R1_001.fastq.gz	NA	NA	2023-04-27	GT23-0396	NA	SUB13501565	NA	NA	NA	wastewater	GT23-0396	2023-06-21	NA	GT23-0396	SRX20602104	Klebsiella pneumoniae	NA	573.0	PRJNA949653	NA	NA	NA	SRR24837737	SRS17902056	NA	NA	NA	NA	NA	NA	2023-06-21	PRJNA949653		NA	wastewater	False	hospital	surveillance
