study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB30913	SAMEA5232591	host		human	whole_field
PRJEB30913	SAMEA5232542	host		human	whole_field
PRJEB30913	SAMEA5232592	host		human	whole_field
PRJEB30913	SAMEA5232594	host		human	whole_field
PRJEB30913	SAMEA5232526	host		human	whole_field
PRJEB30913	SAMEA5232487	host		human	whole_field
PRJEB30913	SAMEA5232490	host		human	whole_field
PRJEB30913	SAMEA5232491	host		human	whole_field
PRJEB30913	SAMEA5232450	host		human	whole_field
PRJEB30913	SAMEA5232451	host		human	whole_field
PRJEB30913	SAMEA5232452	host		human	whole_field
PRJEB30913	SAMEA5232455	host		human	whole_field
PRJEB30913	SAMEA5232456	host		human	whole_field
PRJEB30913	SAMEA5232458	host		human	whole_field
PRJEB30913	SAMEA5232464	host		human	whole_field
PRJEB30913	SAMEA5232596	host		human	whole_field
PRJEB30913	SAMEA5232503	host		human	whole_field
PRJEB30913	SAMEA5232505	host		human	whole_field
PRJEB30913	SAMEA5232506	host		human	whole_field
PRJEB30913	SAMEA5232531	host		human	whole_field
PRJEB30913	SAMEA5232532	host		human	whole_field
PRJEB30913	SAMEA5232535	host		human	whole_field
PRJEB30913	SAMEA5232540	host		human	whole_field
PRJEB30913	SAMEA5232546	host		human	whole_field
PRJEB30913	SAMEA5232550	host		human	whole_field
PRJEB30913	SAMEA5232512	host		human	whole_field
PRJEB30913	SAMEA5232551	host		human	whole_field
PRJEB30913	SAMEA5232555	host		human	whole_field
PRJEB30913	SAMEA5232558	host		human	whole_field
PRJEB30913	SAMEA5232513	host		human	whole_field
PRJEB30913	SAMEA5232515	host		human	whole_field
PRJEB30913	SAMEA5232516	host		human	whole_field
PRJEB30913	SAMEA5232560	host		human	whole_field
PRJEB30913	SAMEA5232561	host		human	whole_field
PRJEB30913	SAMEA5232568	host		human	whole_field
PRJEB30913	SAMEA5232571	host		human	whole_field
PRJEB30913	SAMEA5232576	host		human	whole_field
PRJEB30913	SAMEA5232578	host		human	whole_field
PRJEB30913	SAMEA5232580	host		human	whole_field
PRJEB30913	SAMEA5232583	host		human	whole_field
PRJEB30913	SAMEA5232525	host		human	whole_field
PRJEB30913	SAMEA5232587	host		human	whole_field
PRJEB30913	SAMEA5232589	host		human	whole_field
PRJEB30913	SAMEA5232593	host		human	whole_field
PRJEB30913	SAMEA5232488	host		human	whole_field
PRJEB30913	SAMEA5232489	host		human	whole_field
PRJEB30913	SAMEA5232492	host		human	whole_field
PRJEB30913	SAMEA5232494	host		human	whole_field
PRJEB36370	SAMEA6497181	host		human	whole_field
PRJEB36370	SAMEA6497186	host		human	whole_field
PRJEB36370	SAMEA6497190	host		human	whole_field
PRJEB36370	SAMEA6497196	host		human	whole_field
PRJEB36370	SAMEA6497228	host		human	whole_field
PRJEB36370	SAMEA6497200	host		human	whole_field
PRJEB36370	SAMEA6497204	host		human	whole_field
PRJEB36370	SAMEA6497207	host		human	whole_field
PRJEB36370	SAMEA6497210	host		human	whole_field
PRJEB36370	SAMEA6497211	host		human	whole_field
PRJEB36370	SAMEA6497216	host		human	whole_field
PRJEB36370	SAMEA6497217	host		human	whole_field
PRJEB36370	SAMEA6497219	host		human	whole_field
PRJEB36370	SAMEA6497220	host		human	whole_field
PRJEB36370	SAMEA6497223	host		human	whole_field
PRJEB36370	SAMEA6497232	host		human	whole_field
PRJEB36370	SAMEA6497233	host		human	whole_field
PRJEB36370	SAMEA6497234	host		human	whole_field
PRJEB36370	SAMEA6497238	host		human	whole_field
PRJEB36370	SAMEA6497272	host		human	whole_field
PRJEB36370	SAMEA6497249	host		human	whole_field
PRJEB36370	SAMEA6497247	host		human	whole_field
PRJEB36370	SAMEA6497251	host		human	whole_field
PRJEB36370	SAMEA6497271	host		human	whole_field
PRJEB36370	SAMEA6497254	host		human	whole_field
PRJEB36370	SAMEA6497260	host		human	whole_field
PRJEB36370	SAMEA6497265	host		human	whole_field
PRJEB36370	SAMEA6497278	host		human	whole_field
PRJEB36370	SAMEA6497183	host		human	whole_field
PRJEB36370	SAMEA6497185	host		human	whole_field
PRJEB36370	SAMEA6497187	host		human	whole_field
PRJEB36370	SAMEA6497191	host		human	whole_field
PRJEB36370	SAMEA6497195	host		human	whole_field
PRJEB36370	SAMEA6497237	host		human	whole_field
PRJEB36370	SAMEA6497197	host		human	whole_field
PRJEB36370	SAMEA6497198	host		human	whole_field
PRJEB36370	SAMEA6497199	host		human	whole_field
PRJEB36370	SAMEA6497202	host		human	whole_field
PRJEB36370	SAMEA6497203	host		human	whole_field
PRJEB36370	SAMEA6497206	host		human	whole_field
PRJEB36370	SAMEA6497208	host		human	whole_field
PRJEB36370	SAMEA6497212	host		human	whole_field
PRJEB36370	SAMEA6497213	host		human	whole_field
PRJEB36370	SAMEA6497215	host		human	whole_field
PRJEB36370	SAMEA6497221	host		human	whole_field
PRJEB36370	SAMEA6497224	host		human	whole_field
PRJEB36370	SAMEA6497225	host		human	whole_field
PRJEB36370	SAMEA6497227	host		human	whole_field
PRJEB36370	SAMEA6497229	host		human	whole_field
PRJEB36370	SAMEA6497230	host		human	whole_field
PRJEB36370	SAMEA6497231	host		human	whole_field
PRJEB36370	SAMEA6497179	host		human	whole_field
PRJEB36370	SAMEA6497270	host		human	whole_field
PRJEB36370	SAMEA6497263	host		human	whole_field
PRJEB36370	SAMEA6497267	host		human	whole_field
PRJEB36370	SAMEA6497252	host		human	whole_field
PRJEB36370	SAMEA6497253	host		human	whole_field
PRJEB36370	SAMEA6497255	host		human	whole_field
PRJEB36370	SAMEA6497257	host		human	whole_field
PRJEB36370	SAMEA6497258	host		human	whole_field
PRJEB36370	SAMEA6497261	host		human	whole_field
PRJEB36370	SAMEA6497262	host		human	whole_field
PRJEB36370	SAMEA6497264	host		human	whole_field
PRJEB36370	SAMEA6497266	host		human	whole_field
PRJEB36370	SAMEA6497180	host		human	whole_field
PRJEB36370	SAMEA6497281	host		human	whole_field
PRJEB36370	SAMEA6497277	host		human	whole_field
PRJEB36370	SAMEA6497182	host		human	whole_field
PRJEB36370	SAMEA6497184	host		human	whole_field
PRJEB36370	SAMEA6497188	host		human	whole_field
PRJEB36370	SAMEA6497189	host		human	whole_field
PRJEB36370	SAMEA6497192	host		human	whole_field
PRJEB36370	SAMEA6497193	host		human	whole_field
PRJEB36370	SAMEA6497194	host		human	whole_field
PRJEB36370	SAMEA6497201	host		human	whole_field
PRJEB36370	SAMEA6497205	host		human	whole_field
PRJEB36370	SAMEA6497209	host		human	whole_field
PRJEB36370	SAMEA6497214	host		human	whole_field
PRJEB36370	SAMEA6497218	host		human	whole_field
PRJEB36370	SAMEA6497222	host		human	whole_field
PRJEB36370	SAMEA6497226	host		human	whole_field
PRJEB36370	SAMEA6497235	host		human	whole_field
PRJEB36370	SAMEA6497239	host		human	whole_field
PRJEB36370	SAMEA6497244	host		human	whole_field
PRJEB36370	SAMEA6497275	host		human	whole_field
PRJEB36370	SAMEA6497236	host		human	whole_field
PRJEB36370	SAMEA6497243	host		human	whole_field
PRJEB36370	SAMEA6497248	host		human	whole_field
PRJEB36370	SAMEA6497273	host		human	whole_field
PRJEB36370	SAMEA6497276	host		human	whole_field
PRJEB36370	SAMEA6497240	host		human	whole_field
PRJEB36370	SAMEA6497241	host		human	whole_field
PRJEB36370	SAMEA6497242	host		human	whole_field
PRJEB36370	SAMEA6497245	host		human	whole_field
PRJEB36370	SAMEA6497246	host		human	whole_field
PRJEB36370	SAMEA6497250	host		human	whole_field
PRJEB36370	SAMEA6497274	host		human	whole_field
PRJEB36370	SAMEA6497256	host		human	whole_field
PRJEB36370	SAMEA6497259	host		human	whole_field
PRJEB36370	SAMEA6497268	host		human	whole_field
PRJEB36370	SAMEA6497269	host		human	whole_field
PRJEB36370	SAMEA6497279	host		human	whole_field
PRJEB36370	SAMEA6497280	host		human	whole_field
PRJEB49326	SAMEA11577362	host		human	whole_field
PRJEB49326	SAMEA11577371	host		human	whole_field
PRJEB49326	SAMEA11577375	host		human	whole_field
PRJEB49326	SAMEA11577381	host		human	whole_field
PRJEB49326	SAMEA11577383	host		human	whole_field
PRJEB49326	SAMEA11577385	host		human	whole_field
PRJEB49326	SAMEA11577388	host		human	whole_field
PRJEB49326	SAMEA11577395	host		human	whole_field
PRJEB49326	SAMEA11577399	host		human	whole_field
PRJEB49326	SAMEA11577400	host		human	whole_field
PRJEB49326	SAMEA11577403	host		human	whole_field
PRJEB49326	SAMEA11577410	host		human	whole_field
PRJEB49326	SAMEA11577413	host		human	whole_field
PRJEB49326	SAMEA11577414	host		human	whole_field
PRJEB49326	SAMEA11577415	host		human	whole_field
PRJEB49326	SAMEA11577419	host		human	whole_field
PRJEB49326	SAMEA11577425	host		human	whole_field
PRJEB49326	SAMEA11577426	host		human	whole_field
PRJEB49326	SAMEA11577427	host		human	whole_field
PRJEB49326	SAMEA11577433	host		human	whole_field
PRJEB49326	SAMEA11577437	host		human	whole_field
PRJEB49326	SAMEA11577439	host		human	whole_field
PRJEB49326	SAMEA11577443	host		human	whole_field
PRJEB49326	SAMEA11577450	host		human	whole_field
PRJEB49326	SAMEA11577453	host		human	whole_field
PRJEB49326	SAMEA11577454	host		human	whole_field
PRJEB49326	SAMEA11577456	host		human	whole_field
PRJEB49326	SAMEA11577458	host		human	whole_field
PRJEB49326	SAMEA11577459	host		human	whole_field
PRJEB49326	SAMEA11577461	host		human	whole_field
PRJEB49326	SAMEA11577462	host		human	whole_field
PRJEB49326	SAMEA11577463	host		human	whole_field
PRJEB49326	SAMEA11577465	host		human	whole_field
PRJEB49326	SAMEA11577472	host		human	whole_field
PRJEB49326	SAMEA11577474	host		human	whole_field
PRJEB49326	SAMEA11577476	host		human	whole_field
PRJEB49326	SAMEA11577477	host		human	whole_field
PRJEB49326	SAMEA11577482	host		human	whole_field
PRJEB49326	SAMEA11577486	host		human	whole_field
PRJEB49326	SAMEA11577487	host		human	whole_field
PRJEB49326	SAMEA11577490	host		human	whole_field
PRJEB49683	SAMEA12055320	host		human	whole_field
PRJEB49683	SAMEA12055287	host		human	whole_field
PRJEB49683	SAMEA12055288	host		human	whole_field
PRJEB49683	SAMEA12055297	host		human	whole_field
PRJEB49683	SAMEA12055362	host		human	whole_field
PRJEB49683	SAMEA12055284	host		human	whole_field
PRJEB49683	SAMEA12055296	host		human	whole_field
PRJEB49683	SAMEA12055309	host		human	whole_field
PRJEB49683	SAMEA12055293	host		human	whole_field
PRJEB49683	SAMEA12055315	host		human	whole_field
PRJEB49683	SAMEA12055371	host		human	whole_field
PRJEB49683	SAMEA12055380	host		human	whole_field
PRJEB49683	SAMEA12055295	host		human	whole_field
PRJEB49683	SAMEA12055343	host		human	whole_field
PRJEB49683	SAMEA12055374	host		human	whole_field
PRJEB49683	SAMEA12055312	host		human	whole_field
PRJEB49683	SAMEA12055301	host		human	whole_field
PRJEB49683	SAMEA12055299	host		human	whole_field
PRJEB49683	SAMEA12055341	host		human	whole_field
PRJEB49683	SAMEA12055282	host		human	whole_field
PRJEB49683	SAMEA12055370	host		human	whole_field
PRJEB49683	SAMEA12055365	host		human	whole_field
PRJEB49683	SAMEA12055326	host		human	whole_field
PRJEB49683	SAMEA12055372	host		human	whole_field
PRJEB49683	SAMEA12055389	host		human	whole_field
PRJEB49683	SAMEA12055304	host		human	whole_field
PRJEB49683	SAMEA12055354	host		human	whole_field
PRJEB49683	SAMEA12055386	host		human	whole_field
PRJEB49683	SAMEA12055368	host		human	whole_field
PRJEB49683	SAMEA12055339	host		human	whole_field
PRJEB49683	SAMEA12055319	host		human	whole_field
PRJEB49683	SAMEA12055364	host		human	whole_field
PRJEB49683	SAMEA12055347	host		human	whole_field
PRJEB49683	SAMEA12055308	host		human	whole_field
PRJEB49683	SAMEA12055292	host		human	whole_field
PRJEB49683	SAMEA12055378	host		human	whole_field
PRJEB49683	SAMEA12055322	host		human	whole_field
PRJEB49683	SAMEA12055357	host		human	whole_field
PRJEB49683	SAMEA12055313	host		human	whole_field
PRJEB49683	SAMEA12055399	host		human	whole_field
PRJEB49683	SAMEA12055345	host		human	whole_field
PRJEB49683	SAMEA12055349	host		human	whole_field
PRJEB49683	SAMEA12055387	host		human	whole_field
PRJEB49683	SAMEA12055355	host		human	whole_field
PRJEB49683	SAMEA12055381	host		human	whole_field
PRJEB49683	SAMEA12055303	host		human	whole_field
PRJEB49683	SAMEA12055391	host		human	whole_field
PRJEB49326	SAMEA11577358	host		human	whole_field
PRJEB49326	SAMEA11577368	host		human	whole_field
PRJEB49326	SAMEA11577370	host		human	whole_field
PRJEB49326	SAMEA11577377	host		human	whole_field
PRJEB49326	SAMEA11577378	host		human	whole_field
PRJEB49326	SAMEA11577384	host		human	whole_field
PRJEB49326	SAMEA11577386	host		human	whole_field
PRJEB49326	SAMEA11577387	host		human	whole_field
PRJEB49326	SAMEA11577389	host		human	whole_field
PRJEB49326	SAMEA11577401	host		human	whole_field
PRJEB49326	SAMEA11577402	host		human	whole_field
PRJEB49326	SAMEA11577404	host		human	whole_field
PRJEB49326	SAMEA11577408	host		human	whole_field
PRJEB49326	SAMEA11577409	host		human	whole_field
PRJEB49326	SAMEA11577411	host		human	whole_field
PRJEB49326	SAMEA11577416	host		human	whole_field
PRJEB49326	SAMEA11577423	host		human	whole_field
PRJEB49326	SAMEA11577428	host		human	whole_field
PRJEB49326	SAMEA11577429	host		human	whole_field
PRJEB49326	SAMEA11577431	host		human	whole_field
PRJEB49326	SAMEA11577432	host		human	whole_field
PRJEB49326	SAMEA11577434	host		human	whole_field
PRJEB49326	SAMEA11577435	host		human	whole_field
PRJEB49326	SAMEA11577438	host		human	whole_field
PRJEB49326	SAMEA11577440	host		human	whole_field
PRJEB49326	SAMEA11577442	host		human	whole_field
PRJEB49326	SAMEA11577448	host		human	whole_field
PRJEB49326	SAMEA11577452	host		human	whole_field
PRJEB49326	SAMEA11577455	host		human	whole_field
PRJEB49326	SAMEA11577457	host		human	whole_field
PRJEB49326	SAMEA11577464	host		human	whole_field
PRJEB49326	SAMEA11577466	host		human	whole_field
PRJEB49326	SAMEA11577467	host		human	whole_field
PRJEB49326	SAMEA11577468	host		human	whole_field
PRJEB49326	SAMEA11577470	host		human	whole_field
PRJEB49326	SAMEA11577475	host		human	whole_field
PRJEB49326	SAMEA11577478	host		human	whole_field
PRJEB49326	SAMEA11577479	host		human	whole_field
PRJEB49326	SAMEA11577483	host		human	whole_field
PRJEB49326	SAMEA11577484	host		human	whole_field
PRJEB49326	SAMEA11577488	host		human	whole_field
PRJEB49326	SAMEA11577489	host		human	whole_field
PRJEB49326	SAMEA11577492	host		human	whole_field
PRJEB49326	SAMEA11577493	host		human	whole_field
PRJEB49683	SAMEA12055331	host		human	whole_field
PRJEB49683	SAMEA12055286	host		human	whole_field
PRJEB49683	SAMEA12055360	host		human	whole_field
PRJEB49683	SAMEA12055332	host		human	whole_field
PRJEB49683	SAMEA12055373	host		human	whole_field
PRJEB49683	SAMEA12055317	host		human	whole_field
PRJEB49683	SAMEA12055385	host		human	whole_field
PRJEB49683	SAMEA12055289	host		human	whole_field
PRJEB49683	SAMEA12055294	host		human	whole_field
PRJEB49683	SAMEA12055394	host		human	whole_field
PRJEB49683	SAMEA12055363	host		human	whole_field
PRJEB49683	SAMEA12055346	host		human	whole_field
PRJEB49683	SAMEA12055334	host		human	whole_field
PRJEB49683	SAMEA12055383	host		human	whole_field
PRJEB49683	SAMEA12055283	host		human	whole_field
PRJEB49683	SAMEA12055280	host		human	whole_field
PRJEB49683	SAMEA12055367	host		human	whole_field
PRJEB49683	SAMEA12055382	host		human	whole_field
PRJEB49683	SAMEA12055348	host		human	whole_field
PRJEB49683	SAMEA12055358	host		human	whole_field
PRJEB49683	SAMEA12055351	host		human	whole_field
PRJEB49683	SAMEA12055333	host		human	whole_field
PRJEB49683	SAMEA12055366	host		human	whole_field
PRJEB49683	SAMEA12055388	host		human	whole_field
PRJEB49683	SAMEA12055359	host		human	whole_field
PRJEB49683	SAMEA12055396	host		human	whole_field
PRJEB49683	SAMEA12055298	host		human	whole_field
PRJEB49683	SAMEA12055306	host		human	whole_field
PRJEB49683	SAMEA12055329	host		human	whole_field
PRJEB49683	SAMEA12055342	host		human	whole_field
PRJEB49683	SAMEA12055335	host		human	whole_field
PRJEB49683	SAMEA12055390	host		human	whole_field
PRJEB49683	SAMEA12055352	host		human	whole_field
PRJEB49683	SAMEA12055379	host		human	whole_field
PRJEB49683	SAMEA12055375	host		human	whole_field
PRJEB49683	SAMEA12055321	host		human	whole_field
PRJEB49683	SAMEA12055281	host		human	whole_field
PRJEB49683	SAMEA12055353	host		human	whole_field
PRJEB49683	SAMEA12055384	host		human	whole_field
PRJEB49326	SAMEA11577360	host		human	whole_field
PRJEB49326	SAMEA11577364	host		human	whole_field
PRJEB49326	SAMEA11577366	host		human	whole_field
PRJEB49326	SAMEA11577373	host		human	whole_field
PRJEB49326	SAMEA11577376	host		human	whole_field
PRJEB49326	SAMEA11577379	host		human	whole_field
PRJEB49326	SAMEA11577380	host		human	whole_field
PRJEB49326	SAMEA11577382	host		human	whole_field
PRJEB49326	SAMEA11577390	host		human	whole_field
PRJEB49326	SAMEA11577391	host		human	whole_field
PRJEB49326	SAMEA11577392	host		human	whole_field
PRJEB49326	SAMEA11577393	host		human	whole_field
PRJEB49326	SAMEA11577394	host		human	whole_field
PRJEB49326	SAMEA11577396	host		human	whole_field
PRJEB49326	SAMEA11577397	host		human	whole_field
PRJEB49326	SAMEA11577398	host		human	whole_field
PRJEB49326	SAMEA11577405	host		human	whole_field
PRJEB49326	SAMEA11577406	host		human	whole_field
PRJEB49326	SAMEA11577407	host		human	whole_field
PRJEB49326	SAMEA11577412	host		human	whole_field
PRJEB49326	SAMEA11577417	host		human	whole_field
PRJEB49326	SAMEA11577420	host		human	whole_field
PRJEB49326	SAMEA11577421	host		human	whole_field
PRJEB49326	SAMEA11577422	host		human	whole_field
PRJEB49326	SAMEA11577424	host		human	whole_field
PRJEB49326	SAMEA11577430	host		human	whole_field
PRJEB49326	SAMEA11577436	host		human	whole_field
PRJEB49326	SAMEA11577441	host		human	whole_field
PRJEB49326	SAMEA11577444	host		human	whole_field
PRJEB49326	SAMEA11577445	host		human	whole_field
PRJEB49326	SAMEA11577446	host		human	whole_field
PRJEB49326	SAMEA11577447	host		human	whole_field
PRJEB49326	SAMEA11577449	host		human	whole_field
PRJEB49326	SAMEA11577451	host		human	whole_field
PRJEB49326	SAMEA11577460	host		human	whole_field
PRJEB49326	SAMEA11577469	host		human	whole_field
PRJEB49326	SAMEA11577471	host		human	whole_field
PRJEB49326	SAMEA11577473	host		human	whole_field
PRJEB49326	SAMEA11577480	host		human	whole_field
PRJEB49326	SAMEA11577481	host		human	whole_field
PRJEB49326	SAMEA11577485	host		human	whole_field
PRJEB49326	SAMEA11577491	host		human	whole_field
PRJEB49683	SAMEA12055350	host		human	whole_field
PRJEB49683	SAMEA12055327	host		human	whole_field
PRJEB49683	SAMEA12055300	host		human	whole_field
PRJEB49683	SAMEA12055377	host		human	whole_field
PRJEB49683	SAMEA12055310	host		human	whole_field
PRJEB49683	SAMEA12055305	host		human	whole_field
PRJEB49683	SAMEA12055328	host		human	whole_field
PRJEB49683	SAMEA12055395	host		human	whole_field
PRJEB49683	SAMEA12055311	host		human	whole_field
PRJEB49683	SAMEA12055397	host		human	whole_field
PRJEB49683	SAMEA12055340	host		human	whole_field
PRJEB49683	SAMEA12055314	host		human	whole_field
PRJEB49683	SAMEA12055400	host		human	whole_field
PRJEB49683	SAMEA12055398	host		human	whole_field
