study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB29742	SAMEA5855641	collection_date		2014	per_sample
PRJEB29742	SAMEA5855656	collection_date		2014	per_sample
PRJEB29742	SAMEA5855659	collection_date		2015	per_sample
PRJEB29742	SAMEA5855661	collection_date		2015	per_sample
PRJEB29742	SAMEA5855665	collection_date		2015	per_sample
PRJEB29742	SAMEA5855697	collection_date		2017	per_sample
PRJEB29742	SAMEA5855667	collection_date		2015	per_sample
PRJEB29742	SAMEA5855703	collection_date		2017	per_sample
PRJEB29742	SAMEA5855673	collection_date		2015	per_sample
PRJEB29742	SAMEA5855676	collection_date		2015	per_sample
PRJEB29742	SAMEA5976657	collection_date		2013	per_sample
PRJEB29742	SAMEA5976638	collection_date		2014	per_sample
PRJEB29742	SAMEA5976641	collection_date		2014	per_sample
PRJEB29742	SAMEA5976646	collection_date		2014	per_sample
PRJEB29742	SAMEA5976577	collection_date		2015	per_sample
PRJEB29742	SAMEA5976583	collection_date		2015	per_sample
PRJEB29742	SAMEA5976589	collection_date		2015	per_sample
PRJEB29742	SAMEA5976593	collection_date		2015	per_sample
PRJEB29742	SAMEA5976594	collection_date		2015	per_sample
PRJEB29742	SAMEA5976596	collection_date		2015	per_sample
PRJEB29742	SAMEA5976603	collection_date		2015	per_sample
PRJEB29742	SAMEA5976608	collection_date		2016	per_sample
PRJEB29742	SAMEA5976624	collection_date		2016	per_sample
PRJEB29742	SAMEA5976625	collection_date		2016	per_sample
PRJEB29742	SAMEA5976631	collection_date		2016	per_sample
PRJEB29742	SAMEA5976630	collection_date		2016	per_sample
PRJEB29742	SAMEA5976632	collection_date		2013	per_sample
PRJEB29742	SAMEA5976578	collection_date		2015	per_sample
PRJEB29742	SAMEA5976591	collection_date		2015	per_sample
PRJEB29742	SAMEA5976598	collection_date		2015	per_sample
PRJEB29742	SAMEA5976613	collection_date		2016	per_sample
PRJEB29742	SAMEA6375633	collection_date		2017	per_sample
PRJEB29742	SAMEA6375631	collection_date		2017	per_sample
PRJEB29742	SAMEA6375368	collection_date		2013	per_sample
PRJEB29742	SAMEA6375428	collection_date		2014	per_sample
PRJEB29742	SAMEA6375439	collection_date		2014	per_sample
PRJEB29742	SAMEA6375515	collection_date		2015	per_sample
PRJEB29742	SAMEA6375542	collection_date		2016	per_sample
PRJEB29742	SAMEA6375546	collection_date		2016	per_sample
PRJEB29742	SAMEA6375549	collection_date		2016	per_sample
PRJEB29742	SAMEA6375561	collection_date		2016	per_sample
PRJEB29742	SAMEA6375564	collection_date		2016	per_sample
PRJEB29742	SAMEA6375574	collection_date		2016	per_sample
PRJEB29742	SAMEA6375586	collection_date		2016	per_sample
PRJEB29742	SAMEA6375608	collection_date		2017	per_sample
PRJEB29742	SAMEA6375615	collection_date		2017	per_sample
PRJEB29742	SAMEA6375493	collection_date		2014	per_sample
PRJEB29742	SAMEA6375378	collection_date		2013	per_sample
PRJEB29742	SAMEA6375495	collection_date		2014	per_sample
PRJEB29742	SAMEA6375385	collection_date		2013	per_sample
PRJEB29742	SAMEA6375498	collection_date		2015	per_sample
PRJEB29742	SAMEA6375500	collection_date		2015	per_sample
PRJEB29742	SAMEA6375389	collection_date		2013	per_sample
PRJEB29742	SAMEA6375391	collection_date		2014	per_sample
PRJEB29742	SAMEA6375398	collection_date		2014	per_sample
PRJEB29742	SAMEA6375513	collection_date		2015	per_sample
PRJEB29742	SAMEA6375404	collection_date		2014	per_sample
PRJEB29742	SAMEA6375411	collection_date		2014	per_sample
PRJEB29742	SAMEA6375522	collection_date		2015	per_sample
PRJEB29742	SAMEA6375523	collection_date		2015	per_sample
PRJEB29742	SAMEA6375527	collection_date		2015	per_sample
PRJEB29742	SAMEA6375524	collection_date		2015	per_sample
PRJEB29742	SAMEA6375422	collection_date		2014	per_sample
PRJEB29742	SAMEA6375531	collection_date		2015	per_sample
PRJEB29742	SAMEA6375419	collection_date		2014	per_sample
PRJEB29742	SAMEA6375429	collection_date		2014	per_sample
PRJEB29742	SAMEA6375438	collection_date		2014	per_sample
PRJEB29742	SAMEA6375430	collection_date		2014	per_sample
PRJEB29742	SAMEA6375547	collection_date		2016	per_sample
PRJEB29742	SAMEA6375431	collection_date		2014	per_sample
PRJEB29742	SAMEA6375433	collection_date		2014	per_sample
PRJEB29742	SAMEA6375554	collection_date		2016	per_sample
PRJEB29742	SAMEA6375443	collection_date		2014	per_sample
PRJEB29742	SAMEA6375446	collection_date		2014	per_sample
PRJEB29742	SAMEA6375562	collection_date		2016	per_sample
PRJEB29742	SAMEA6375566	collection_date		2016	per_sample
PRJEB29742	SAMEA6375569	collection_date		2016	per_sample
PRJEB29742	SAMEA6375570	collection_date		2016	per_sample
PRJEB29742	SAMEA6375577	collection_date		2016	per_sample
PRJEB29742	SAMEA6375579	collection_date		2016	per_sample
PRJEB29742	SAMEA6375580	collection_date		2016	per_sample
PRJEB29742	SAMEA6375584	collection_date		2016	per_sample
PRJEB29742	SAMEA6375585	collection_date		2016	per_sample
PRJEB29742	SAMEA6375573	collection_date		2016	per_sample
PRJEB29742	SAMEA6375591	collection_date		2016	per_sample
PRJEB29742	SAMEA6375356	collection_date		2013	per_sample
PRJEB29742	SAMEA6375597	collection_date		2017	per_sample
PRJEB29742	SAMEA6375472	collection_date		2014	per_sample
PRJEB29742	SAMEA6375360	collection_date		2013	per_sample
PRJEB29742	SAMEA6375362	collection_date		2013	per_sample
PRJEB29742	SAMEA6375601	collection_date		2017	per_sample
PRJEB29742	SAMEA6375363	collection_date		2013	per_sample
PRJEB29742	SAMEA6375607	collection_date		2017	per_sample
PRJEB29742	SAMEA6375476	collection_date		2014	per_sample
PRJEB29742	SAMEA6375479	collection_date		2014	per_sample
PRJEB29742	SAMEA6375611	collection_date		2017	per_sample
PRJEB29742	SAMEA6375490	collection_date		2014	per_sample
PRJEB29742	SAMEA6425121	collection_date		2013	per_sample
PRJEB29742	SAMEA6425119	collection_date		2013	per_sample
PRJEB29742	SAMEA6425125	collection_date		2013	per_sample
PRJEB29742	SAMEA6425132	collection_date		2014	per_sample
PRJEB29742	SAMEA6425142	collection_date		2015	per_sample
PRJEB29742	SAMEA6425141	collection_date		2016	per_sample
PRJEB29742	SAMEA6425146	collection_date		2016	per_sample
PRJEB29742	SAMEA6425147	collection_date		2017	per_sample
PRJEB29742	SAMEA6425182	collection_date		2017	per_sample
PRJEB29742	SAMEA6425185	collection_date		2017	per_sample
PRJEB29742	SAMEA6425507	collection_date		2013	per_sample
PRJEB29742	SAMEA6425510	collection_date		2013	per_sample
PRJEB29742	SAMEA6425516	collection_date		2014	per_sample
PRJEB29742	SAMEA6425517	collection_date		2016	per_sample
PRJEB42331	SAMEA7758550	collection_date		2019	per_sample
PRJEB42331	SAMEA7758551	collection_date		2019	per_sample
PRJEB42331	SAMEA7758553	collection_date		2019	per_sample
PRJEB42331	SAMEA7758557	collection_date		2019	per_sample
PRJEB42331	SAMEA7758560	collection_date		2015	per_sample
PRJEB42331	SAMEA7758563	collection_date		2018	per_sample
PRJEB42331	SAMEA7758567	collection_date		2019	per_sample
PRJEB42331	SAMEA7758589	collection_date		2019	per_sample
PRJEB42331	SAMEA7758594	collection_date		2019	per_sample
PRJEB42331	SAMEA7758609	collection_date		2019	per_sample
PRJEB42331	SAMEA7758615	collection_date		2019	per_sample
PRJEB42331	SAMEA7758620	collection_date		2019	per_sample
PRJEB42331	SAMEA7758633	collection_date		2019	per_sample
PRJEB42331	SAMEA7758640	collection_date		2019	per_sample
PRJEB42331	SAMEA7758641	collection_date		2019	per_sample
PRJEB42331	SAMEA7758646	collection_date		2019	per_sample
PRJEB42331	SAMEA7758649	collection_date		2019	per_sample
PRJEB42331	SAMEA7758660	collection_date		2019	per_sample
PRJEB42331	SAMEA7758663	collection_date		2019	per_sample
PRJEB42331	SAMEA7758669	collection_date		2019	per_sample
PRJEB42331	SAMEA7758687	collection_date		2019	per_sample
PRJEB42331	SAMEA7707335	collection_date		2019	per_sample
PRJEB42331	SAMEA7707334	collection_date		2019	per_sample
PRJEB42331	SAMEA7707329	collection_date		2019	per_sample
PRJEB42331	SAMEA7758561	collection_date		2016	per_sample
PRJEB42331	SAMEA7758566	collection_date		2019	per_sample
PRJEB42331	SAMEA7758579	collection_date		2019	per_sample
PRJEB42331	SAMEA7758584	collection_date		2019	per_sample
PRJEB42331	SAMEA7758591	collection_date		2019	per_sample
PRJEB42331	SAMEA7758593	collection_date		2019	per_sample
PRJEB42331	SAMEA7758618	collection_date		2019	per_sample
PRJEB42331	SAMEA7758626	collection_date		2019	per_sample
PRJEB42331	SAMEA7758636	collection_date		2019	per_sample
PRJEB42331	SAMEA7758648	collection_date		2019	per_sample
PRJEB42331	SAMEA7758658	collection_date		2019	per_sample
PRJEB42331	SAMEA7758668	collection_date		2019	per_sample
PRJEB42331	SAMEA7758674	collection_date		2019	per_sample
PRJEB42331	SAMEA7758678	collection_date		2019	per_sample
PRJEB42331	SAMEA7758679	collection_date		2019	per_sample
PRJEB42331	SAMEA7758692	collection_date		2019	per_sample
PRJEB42331	SAMEA7758696	collection_date		2019	per_sample
PRJEB42331	SAMEA7758556	collection_date		2019	per_sample
PRJEB42331	SAMEA7758578	collection_date		2019	per_sample
PRJEB42331	SAMEA7758583	collection_date		2019	per_sample
PRJEB42331	SAMEA7758587	collection_date		2019	per_sample
PRJEB42331	SAMEA7758611	collection_date		2019	per_sample
PRJEB42331	SAMEA7758613	collection_date		2019	per_sample
PRJEB42331	SAMEA7758614	collection_date		2019	per_sample
PRJEB42331	SAMEA7758623	collection_date		2019	per_sample
PRJEB42331	SAMEA7758627	collection_date		2019	per_sample
PRJEB42331	SAMEA7758629	collection_date		2019	per_sample
PRJEB42331	SAMEA7758632	collection_date		2019	per_sample
PRJEB42331	SAMEA7758634	collection_date		2019	per_sample
PRJEB42331	SAMEA7758637	collection_date		2019	per_sample
PRJEB42331	SAMEA7758639	collection_date		2019	per_sample
PRJEB42331	SAMEA7758643	collection_date		2019	per_sample
PRJEB42331	SAMEA7758644	collection_date		2019	per_sample
PRJEB42331	SAMEA7758645	collection_date		2019	per_sample
PRJEB42331	SAMEA7758647	collection_date		2019	per_sample
PRJEB42331	SAMEA7758653	collection_date		2019	per_sample
PRJEB42331	SAMEA7758664	collection_date		2019	per_sample
PRJEB42331	SAMEA7758667	collection_date		2019	per_sample
PRJEB42331	SAMEA7758670	collection_date		2019	per_sample
PRJEB42331	SAMEA7758671	collection_date		2019	per_sample
PRJEB42331	SAMEA7758672	collection_date		2019	per_sample
PRJEB42331	SAMEA7758675	collection_date		2019	per_sample
PRJEB42331	SAMEA7758681	collection_date		2019	per_sample
PRJEB42331	SAMEA7758688	collection_date		2019	per_sample
PRJEB42331	SAMEA7758698	collection_date		2019	per_sample
PRJEB42331	SAMEA7707344	collection_date		2019	per_sample
PRJEB42331	SAMEA7707342	collection_date		2019	per_sample
PRJEB42331	SAMEA7707338	collection_date		2019	per_sample
PRJEB42331	SAMEA7707322	collection_date		2019	per_sample
PRJEB42331	SAMEA7707339	collection_date		2019	per_sample
PRJEB42331	SAMEA7707337	collection_date		2019	per_sample
PRJEB42331	SAMEA7707336	collection_date		2019	per_sample
PRJEB36486	SAMEA6588647	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588554	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588745	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588650	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588749	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588556	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588562	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588654	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588653	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588655	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588558	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588559	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588656	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588657	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588560	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588754	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588659	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588563	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588660	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588756	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588567	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588760	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588664	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588665	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588570	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588571	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588763	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588669	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588573	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588668	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588574	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588575	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588704	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588774	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588581	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588707	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588582	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588708	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588709	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588585	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588671	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588587	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588589	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588592	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588679	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588683	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588598	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588686	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588601	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588688	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588689	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588604	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588606	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588608	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588697	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588618	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588615	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588716	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588621	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588718	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588629	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588725	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588726	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588727	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588635	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588631	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588632	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588731	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588734	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588637	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588641	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588736	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588639	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588739	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588738	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588643	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588740	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588649	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588553	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588742	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588646	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588744	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588551	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588746	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588555	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588651	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588557	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588750	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588751	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588752	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588565	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588661	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588566	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588662	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588759	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588663	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588569	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588666	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588572	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588667	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588765	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588766	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588701	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588769	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588578	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588577	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588705	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588588	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588674	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588675	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588676	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588677	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588681	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588680	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588595	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588594	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588596	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588597	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588685	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588602	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588603	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588605	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588692	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588607	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588693	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588610	collection_date		1/1/2018	curator_escalation
PRJEB36486	SAMEA6588611	collection_date		1/1/2018	curator_escalation
