sample_accession	run_accession	submission_accession	assembly_software	library_selection	serotype	environment_feature	last_updated	submitted_galaxy	germline	culture_collection	submission_tool	sra_bytes	collected_by	submitted_ftp	isolate	fastq_bytes	instrument_platform	variety	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	tissue_lib	environmental_sample	sex	submitted_md5	checklist	fastq_galaxy	specimen_voucher	submitted_bytes	taxonomic_identity_marker	country	sample_description	experiment_title	sra_galaxy	fastq_md5	secondary_study_accession	read_count	study_title	bio_material	host_body_site	assembly_quality	sample_capture_status	sample_title	host_genotype	host_phenotype	cultivar	instrument_model	target_gene	nominal_sdev	environment_material	host_tax_id	sample_material	sra_md5	cell_type	fastq_ftp	broker_name	sub_strain	base_count	library_strategy	serovar	investigation_type	location	library_source	sra_ftp	library_layout	experimental_factor	environment_biome	dev_stage	binning_software	sample_collection	nominal_length	completeness_score	lon	fastq_aspera	host_sex	sample_alias	mating_type	sub_species	contamination_score	run_alias	depth	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	altitude	accession	secondary_sample_accession	sampling_platform	taxonomic_classification	protocol_label	elevation	salinity	sequencing_method	first_public	study_alias	ph	tissue_type	isolation_source	metadata_reviewed	study_setting	amr_study
SAMD00129395	DRR140900	DRA007024		RANDOM			2018-09-07					513576062.0				340200801;392704292	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR140/DRR140900									ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140900/DRR140900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140900/DRR140900_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, >16mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00129395;Illumina HiSeq 3000 paired end sequencing of SAMD00129395	ftp.sra.ebi.ac.uk/vol1/drr/DRR140/DRR140900	9ed1c2a319d01faa58699fe9b91887e2;a8333da66f009488ff590df96d7bfa7a	DRP003581	4269401.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M620				Illumina HiSeq 3000						9f11569c8f251be2ce01618134c9e4fd		ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140900/DRR140900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140900/DRR140900_2.fastq.gz			1289359102.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR140/DRR140900	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR140/DRR140900/DRR140900_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR140/DRR140900/DRR140900_2.fastq.gz		SAMD00129395				DRR140900			2016-10-21	DRX133614		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M620	DRX133614	Klebsiella pneumoniae		573.0	PRJDB5126				DRR140900	DRS074974							2018-09-07	DRP003581				False	mixed	amr
SAMD00129398	DRR140903	DRA007024		RANDOM			2018-09-07					451033845.0				299703599;343876921	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR140/DRR140903									ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140903/DRR140903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140903/DRR140903_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, >16mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00129398;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00129398	ftp.sra.ebi.ac.uk/vol1/drr/DRR140/DRR140903	cf5e911fcbb80712fc71e8013c7017f9;11b79bba8b3c836d856c9f30c9455f84	DRP003581	3740124.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M624				Illumina HiSeq 3000						a19e3cbe2f9913021d1ac245de7fe318		ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140903/DRR140903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140903/DRR140903_2.fastq.gz			1129517448.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR140/DRR140903	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR140/DRR140903/DRR140903_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR140/DRR140903/DRR140903_2.fastq.gz		SAMD00129398				DRR140903			2016-11-10	DRX133617		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M624	DRX133617	Klebsiella pneumoniae		573.0	PRJDB5126				DRR140903	DRS074977							2018-09-07	DRP003581				False	mixed	amr
SAMD00059761	DRR140922	DRA007024		RANDOM			2018-09-07					469923284.0				314665746;354572165	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR140/DRR140922									ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140922/DRR140922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140922/DRR140922_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, 8 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00059761;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00059761	ftp.sra.ebi.ac.uk/vol1/drr/DRR140/DRR140922	92e9f6c5ddf1215555f2af4cdcac89f7;2ad17c317441a8fa8655ed406cd8a3cf	DRP003581	3776627.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M3-21				Illumina HiSeq 3000						67f58b018b0a7d8e78aed8be942e82aa		ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140922/DRR140922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR140/DRR140922/DRR140922_2.fastq.gz			1140541354.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR140/DRR140922	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR140/DRR140922/DRR140922_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR140/DRR140922/DRR140922_2.fastq.gz		SAMD00059761				DRR140922			2015-11-20	DRX133636		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M321	DRX133636	Klebsiella pneumoniae		573.0	PRJDB5126				DRR140922	DRS074965							2018-09-07	DRP003581				False	mixed	amr
SAMD00099758	DRR111571	DRA006333		RANDOM			2018-09-07					421496662.0				246437043;279735461	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR111/DRR111571									ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111571/DRR111571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111571/DRR111571_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, 4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00099758;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00099758	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111571	9ec4f40d11f840963989b539e2b8f966;3c379739d96be73bd48950e99a1228a8	DRP003581	2654637.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M211				Illumina HiSeq 3000						4f2ade4dbb41df8912d77ece9312c518		ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111571/DRR111571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111571/DRR111571_2.fastq.gz			801700374.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111571	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111571/DRR111571_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111571/DRR111571_2.fastq.gz		SAMD00099758				DRR111571			2015-08-27	DRX104638		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M211	DRX104638	Klebsiella pneumoniae		573.0	PRJDB5126				DRR111571	DRS074992							2018-09-07	DRP003581				False	mixed	amr
SAMD00099765	DRR111578	DRA006333		RANDOM			2018-09-07					423362406.0				250682295;296467779	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR111/DRR111578									ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111578/DRR111578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111578/DRR111578_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, 8 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00099765;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00099765	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111578	33e99540209d6f097a52a170b5f54d90;2fbcb4664e735bfbd5c98057f62aec0b	DRP003581	3069987.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M414				Illumina HiSeq 3000						aae6b8c700b23f52a009b60cab1ed1b7		ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111578/DRR111578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111578/DRR111578_2.fastq.gz			927136074.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111578	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111578/DRR111578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111578/DRR111578_2.fastq.gz		SAMD00099765				DRR111578			2016-03-14	DRX104645		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M414	DRX104645	Klebsiella pneumoniae		573.0	PRJDB5126				DRR111578	DRS074999							2018-09-07	DRP003581				False	mixed	amr
SAMD00099791	DRR111604	DRA006333		RANDOM			2018-09-07					615527731.0				357618700;436954283	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR111/DRR111604									ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111604/DRR111604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111604/DRR111604_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, 16 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00099791;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00099791	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111604	e19c1d504f5d34ca39451a2582241938;d0d74f1738e2afc37b0846bd64c61295	DRP003581	4380791.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M604				Illumina HiSeq 3000						e608f44a5857b634c7403c599937f124		ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111604/DRR111604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111604/DRR111604_2.fastq.gz			1322998882.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111604	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111604/DRR111604_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111604/DRR111604_2.fastq.gz		SAMD00099791				DRR111604			2016-08-26	DRX104671		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M604	DRX104671	Klebsiella pneumoniae		573.0	PRJDB5126				DRR111604	DRS075025							2018-09-07	DRP003581				False	mixed	amr
SAMD00099797	DRR111610	DRA006333		RANDOM			2018-09-07					673549465.0				403427813;454017822	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR111/DRR111610									ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111610/DRR111610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111610/DRR111610_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, >16 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00099797;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00099797	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111610	e595cbc429aa0b8dc1a433c501236ee3;37be0b10cea1d83a9d953e1d73117e34	DRP003581	4246860.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M612				Illumina HiSeq 3000						138b71a82f88457adb32e1818182b2a9		ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111610/DRR111610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111610/DRR111610_2.fastq.gz			1282551720.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111610	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111610/DRR111610_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111610/DRR111610_2.fastq.gz		SAMD00099797				DRR111610			2016-11-21	DRX104677		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M612	DRX104677	Klebsiella pneumoniae		573.0	PRJDB5126				DRR111610	DRS075031							2018-09-07	DRP003581				False	mixed	amr
SAMD00108711	DRR120561	DRA006435		RANDOM			2019-12-28					464496354.0				265600040;328050977	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR120/DRR120561									ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120561/DRR120561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120561/DRR120561_2.fastq.gz				Japan:Osaka	MIC of MEPM, >4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00108711;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00108711	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120561	2853f3a72ecc9e4dd2922066378f38a9;5249f8639ee5967b94f66810a248cd82	DRP004119	3242074.0	Molecular epidemiology of carbapenem-resistant Enterobacteriaceae in Osaka, Japan					whole genome sequence of E013				Illumina HiSeq 3000						1ede176e5c518b8e663338556470af28		ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120561/DRR120561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120561/DRR120561_2.fastq.gz			979106348.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120561	PAIRED						350.0			fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120561/DRR120561_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120561/DRR120561_2.fastq.gz		SAMD00108711				DRR120561			2015-12	DRX113563		OSAKA_RIMD				Homo sapiens		2019-12-28		E013	DRX113563	Klebsiella pneumoniae		573.0	PRJDB6565				DRR120561	DRS083312							2019-12-28	DRP004119			rectal swab	False	hospital	amr
SAMD00108722	DRR120572	DRA006435		RANDOM			2019-12-28					646229904.0				373971770;456966257	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR120/DRR120572									ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120572/DRR120572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120572/DRR120572_2.fastq.gz				Japan:Osaka	MIC of MEPM, >4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00108722;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00108722	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120572	01a7a40a9d18c4bc243c005e30f343d2;51cb2c7f190bb8257fe3358b0020bc26	DRP004119	4453588.0	Molecular epidemiology of carbapenem-resistant Enterobacteriaceae in Osaka, Japan					whole genome sequence of E088				Illumina HiSeq 3000						a2263df70a7d107297e96d4d76ed0337		ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120572/DRR120572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120572/DRR120572_2.fastq.gz			1344983576.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120572	PAIRED						350.0			fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120572/DRR120572_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120572/DRR120572_2.fastq.gz		SAMD00108722				DRR120572			2015-12	DRX113574		OSAKA_RIMD				Homo sapiens		2019-12-28		E088	DRX113574	Klebsiella pneumoniae		573.0	PRJDB6565				DRR120572	DRS117599							2019-12-28	DRP004119			rectal swab	False	hospital	amr
SAMD00108740	DRR120590	DRA006435		RANDOM			2019-12-28					718588074.0				424617524;514461653	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR120/DRR120590									ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120590/DRR120590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120590/DRR120590_2.fastq.gz				Japan:Osaka	MIC of MEPM, >4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00108740;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00108740	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120590	757819c93ecf1615abad4cd124498c7e;23b46a237196d4541a79372944fafbdf	DRP004119	5023396.0	Molecular epidemiology of carbapenem-resistant Enterobacteriaceae in Osaka, Japan					whole genome sequence of E186				Illumina HiSeq 3000						7ebba10e06a328883770c16b5a45e666		ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120590/DRR120590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120590/DRR120590_2.fastq.gz			1517065592.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120590	PAIRED						350.0			fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120590/DRR120590_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120590/DRR120590_2.fastq.gz		SAMD00108740				DRR120590			2015-12	DRX113592		OSAKA_RIMD				Homo sapiens		2019-12-28		E186	DRX113592	Klebsiella pneumoniae		573.0	PRJDB6565				DRR120590	DRS117616							2019-12-28	DRP004119			rectal swab	False	hospital	amr
SAMD00108745	DRR120593	DRA006435		RANDOM			2019-12-28					807436398.0				473104791;581207844	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR120/DRR120593									ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120593/DRR120593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120593/DRR120593_2.fastq.gz				Japan:Osaka	MIC of MEPM, >4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00108745;Illumina HiSeq 3000 paired end sequencing of SAMD00108745	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120593	949395b6ab92d23c1d83ae7a7ef556a8;22c2d604465a10800678e64c561f30b0	DRP004119	5656266.0	Molecular epidemiology of carbapenem-resistant Enterobacteriaceae in Osaka, Japan					whole genome sequence of E208				Illumina HiSeq 3000						201cbd183166bbbf538389fdf5be01c0		ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120593/DRR120593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120593/DRR120593_2.fastq.gz			1708192332.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120593	PAIRED						350.0			fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120593/DRR120593_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120593/DRR120593_2.fastq.gz		SAMD00108745				DRR120593			2015-12	DRX113595		OSAKA_RIMD				Homo sapiens		2019-12-28		E208	DRX113595	Klebsiella pneumoniae		573.0	PRJDB6565				DRR120593	DRS117619							2019-12-28	DRP004119			rectal swab	False	hospital	amr
SAMD00108751	DRR120599	DRA006435		RANDOM			2019-12-28					663662994.0				392018509;475712389	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR120/DRR120599									ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120599/DRR120599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120599/DRR120599_2.fastq.gz				Japan:Osaka	MIC of MEPM, >4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00108751;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00108751	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120599	cef6864bd9665090b941053dde8129e9;1eaf2503afee38b8da415a3fc63219b3	DRP004119	4684872.0	Molecular epidemiology of carbapenem-resistant Enterobacteriaceae in Osaka, Japan					whole genome sequence of E277				Illumina HiSeq 3000						45b3ec5589f9bef37e15b68f226cc7c3		ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120599/DRR120599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120599/DRR120599_2.fastq.gz			1414831344.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120599	PAIRED						350.0			fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120599/DRR120599_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120599/DRR120599_2.fastq.gz		SAMD00108751				DRR120599			2015-12	DRX113601		OSAKA_RIMD				Homo sapiens		2019-12-28		E277	DRX113601	Klebsiella pneumoniae		573.0	PRJDB6565				DRR120599	DRS117625							2019-12-28	DRP004119			rectal swab	False	hospital	amr
SAMD00108753	DRR120601	DRA006435		RANDOM			2019-12-28					528999393.0				309584640;376739804	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR120/DRR120601									ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120601/DRR120601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120601/DRR120601_2.fastq.gz				Japan:Osaka	MIC of MEPM, >4 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00108753;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00108753	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120601	ea32a1a900200bb64e88ac9f148f1ac9;ccd5cbe128b1f1772c8a4a4ca5200db8	DRP004119	3713946.0	Molecular epidemiology of carbapenem-resistant Enterobacteriaceae in Osaka, Japan					whole genome sequence of E289				Illumina HiSeq 3000						8740a282b22cfaea8b4037303f92f4e0		ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120601/DRR120601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR120/DRR120601/DRR120601_2.fastq.gz			1121611692.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR120/DRR120601	PAIRED						350.0			fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120601/DRR120601_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR120/DRR120601/DRR120601_2.fastq.gz		SAMD00108753				DRR120601			2015-12	DRX113603		OSAKA_RIMD				Homo sapiens		2019-12-28		E289	DRX113603	Klebsiella pneumoniae		573.0	PRJDB6565				DRR120601	DRS117627							2019-12-28	DRP004119			rectal swab	False	hospital	amr
SAMD00099755	DRR111568	DRA006333		RANDOM			2018-09-07					539000424.0				312314664;381200630	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/drr/DRR111/DRR111568									ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111568/DRR111568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111568/DRR111568_2.fastq.gz				Myanmar:Yangon	MIC of MEPM, >16 mg/L, determined by a microdilution method	Illumina HiSeq 3000 paired end sequencing of SAMD00099755;Illumina HiSeq 3000 paired end sequencing; Illumina HiSeq 3000 paired end sequencing of SAMD00099755	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111568	53ab6fffeaed4235022c75178df2a056;7919a18427edd0ee6ef9a60694a02524	DRP003581	3884990.0	Whole genome sequencing of carbapenem-resistant Enterobacteriaceae isolated in Myanmar					whole genome sequence of M106				Illumina HiSeq 3000						7a86fea34867326e51ecf26c064b820e		ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111568/DRR111568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR111/DRR111568/DRR111568_2.fastq.gz			1173266980.0	WGS			16.7788 N 96.149 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/drr/DRR111/DRR111568	PAIRED						350.0		96.149	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111568/DRR111568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR111/DRR111568/DRR111568_2.fastq.gz		SAMD00099755				DRR111568			2015-06-18	DRX104635		OSAKA_RIMD				Homo sapiens		2018-09-07	16.7788	M106	DRX104635	Klebsiella pneumoniae		573.0	PRJDB5126				DRR111568	DRS074990							2018-09-07	DRP003581				False	mixed	amr
