tag	study_accession	sample_accession	field	ena_value	applied_value	changed	class	review_flag	evidence	paper
train	PRJEB58216	SAMEA112228845	collection_date	2006	2006-07-02 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:6964	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228846	collection_date	2006	2006-07-06 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:6974	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228847	collection_date	2006	2006-07-30 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7045	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228848	collection_date	2006	2006-09-24 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7104	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228849	collection_date	2006	2006-08-17 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7107	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228850	collection_date	2006	2006-10-04 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7151	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228851	collection_date	2006	2006-10-14 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7169	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228852	collection_date	2006	2006-12-21 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7312	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228853	collection_date	2007	2007-01-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7410	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228854	collection_date	2007	2007-02-12 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7468	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228855	collection_date	2007	2007-03-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7518	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228856	collection_date	2007	2007-04-15 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7653	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228857	collection_date	2007	2007-05-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7684	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228858	collection_date	2007	2007-06-05 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7729	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228859	collection_date	2007	2007-05-22 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7742	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228860	collection_date	2007	2007-06-23 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7771	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228861	collection_date	2007	2007-07-26 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7867	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228862	collection_date	2007	2007-08-05 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7888	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228863	collection_date	2007	2007-10-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:7999	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228864	collection_date	2008	2008-05-26 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8361	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228865	collection_date	2008	2008-07-28 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8472	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228866	collection_date	2008	2008-08-14 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8494	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228867	collection_date	2008	2008-10-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8654	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228868	collection_date	2008	2008-11-02 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8677	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228869	collection_date	2008	2008-12-04 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8698	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228870	collection_date	2008	2008-12-28 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8811	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228871	collection_date	2009	2009-02-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8849	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228872	collection_date	2009	2009-01-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8854	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228873	collection_date	2009	2009-03-17 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8901	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228874	collection_date	2009	2009-04-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:8936	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228875	collection_date	2009	2009-08-12 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9231	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228876	collection_date	2009	2009-06-07 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9253	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228877	collection_date	2009	2009-06-10 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9260	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228878	collection_date	2009	2009-11-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9471	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228879	collection_date	2010	2010-01-17 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9615	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228880	collection_date	2010	2010-01-15 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9645	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228881	collection_date	2010	2010-01-28 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9671	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228882	collection_date	2010	2010-04-23 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:9770	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228883	collection_date	2010	2010-09-27 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10057	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228884	collection_date	2010	2010-09-08 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10086	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228885	collection_date	2010	2010-10-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10128	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228886	collection_date	2010	2010-10-22 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10147	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228887	collection_date	2010	2010-12-28 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10311	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228888	collection_date	2010	2010-12-31 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10370	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228889	collection_date	2011	2011-02-02 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10401	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228890	collection_date	2011	2011-03-10 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10478	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228891	collection_date	2011	2011-04-15 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10562	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228892	collection_date	2011	2011-05-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10685	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228893	collection_date	2011	2011-06-26 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10768	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228894	collection_date	2011	2011-07-05 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10781	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228895	collection_date	2011	2011-07-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10827	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228896	collection_date	2011	2011-08-03 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10843	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228897	collection_date	2011	2011-08-30 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10888	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228898	collection_date	2011	2011-09-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10906	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228899	collection_date	2011	2011-09-28 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10952	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228900	collection_date	2011	2011-10-09 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10977	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228901	collection_date	2011	2011-10-14 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:10983	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228902	collection_date	2011	2011-11-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11027	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228903	collection_date	2011	2011-12-12 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11053	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228904	collection_date	2011	2011-12-10 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11114	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228905	collection_date	2011	2011-12-24 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11154	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228906	collection_date	2012	2012-01-02 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11163	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228907	collection_date	2012	2012-01-26 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11208	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228908	collection_date	2012	2012-02-26 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11265	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228909	collection_date	2012	2012-03-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11341	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228910	collection_date	2012	2012-03-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11358	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228911	collection_date	2012	2012-04-21 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11411	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228912	collection_date	2012	2012-04-23 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11421	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228913	collection_date	2012	2012-05-24 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11503	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228914	collection_date	2012	2012-06-04 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11537	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228915	collection_date	2012	2012-06-03 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11538	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228916	collection_date	2012	2012-07-10 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11639	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228917	collection_date	2012	2012-08-18 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11732	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228918	collection_date	2012	2012-09-06 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11765	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228919	collection_date	2012	2012-09-23 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11790	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228920	collection_date	2012	2012-09-21 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11793	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228921	collection_date	2012	2012-10-30 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11905	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228922	collection_date	2012	2012-11-07 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11922	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228923	collection_date	2012	2012-12-11 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:11996	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228924	collection_date	2012	2012-12-27 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12053	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228925	collection_date	2013	2013-01-10 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12107	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228926	collection_date	2013	2013-02-03 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12189	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228927	collection_date	2013	2013-03-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12277	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228928	collection_date	2013	2013-04-02 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12298	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228929	collection_date	2013	2013-05-20 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12393	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228930	collection_date	2013	2013-05-25 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12406	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228931	collection_date	2013	2013-05-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12413	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228932	collection_date	2013	2013-06-15 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12449	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228933	collection_date	2013	2013-06-20 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12452	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228934	collection_date	2013	2013-08-06 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12575	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228935	collection_date	2013	2013-08-13 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12587	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228936	collection_date	2013	2013-09-03 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12642	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228937	collection_date	2013	2013-10-24 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12772	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228938	collection_date	2013	2013-11-01 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12785	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228939	collection_date	2014	2014-01-18 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12919	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228940	collection_date	2014	2014-01-22 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12926	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228941	collection_date	2014	2014-02-12 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12967	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228942	collection_date	2014	2014-02-22 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:12998	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228943	collection_date	2014	2014-03-04 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13020	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228944	collection_date	2014	2014-03-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13063	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228945	collection_date	2014	2014-03-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13064	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228946	collection_date	2014	2014-04-11 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13118	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228947	collection_date	2014	2014-05-03 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13156	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228948	collection_date	2014	2014-05-31 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13233	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228949	collection_date	2014	2014-06-05 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13244	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228950	collection_date	2014	2014-06-29 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13304	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228951	collection_date	2014	2014-07-07 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13325	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228952	collection_date	2014	2014-07-19 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13353	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228953	collection_date	2014	2014-07-28 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13371	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228954	collection_date	2014	2014-08-02 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13376	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228955	collection_date	2014	2014-08-23 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13409	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
train	PRJEB58216	SAMEA112228956	collection_date	2014	2014-09-07 00:00:00	True	date_same_year_refinement		mgen-9-1082-s002.xlsx:13438	https://pmc.ncbi.nlm.nih.gov/articles/PMC10483420/
